"gene_name","gene_id","Bead","Sup","Enrichment","P"
"5430403N17Rik","ENSMUSG00000109761",0.0419330404349027,0.0464422731703901,-0.148318830259841,
"Gm22030","ENSMUSG00000080592",0,0,,
"Rps12-ps24","ENSMUSG00000098181",0.0102979336099417,0,0.731309711655758,
"Prag1","ENSMUSG00000050271",60.4635173706489,49.4864295223708,0.288770643184854,0.0714025657088219
"Gm38414","ENSMUSG00000109704",0.0436843336344705,0.58844928416135,-4.10769786832032,0.00402255937822847
"Gm39164","ENSMUSG00000110321",0,0,,
"4933430A20Rik","ENSMUSG00000110116",0,0,,
"Gm35520","ENSMUSG00000110176",0,0.0294430797503067,-1.65145667894441,
"Lonrf1","ENSMUSG00000039633",32.4457241124419,23.0609747626149,0.492613607983051,0.00195420955256011
"Gm5787","ENSMUSG00000098154",0.249565856815379,0.185072384013814,0.541341910810382,0.744098544514568
"Gm26150","ENSMUSG00000088051",0,0,,
"Gm19140","ENSMUSG00000109977",0,0,,
"6430573F11Rik","ENSMUSG00000039620",7.00003190298677,10.5081558733016,-0.583580738235134,0.0149216986954011
"Dlc1","ENSMUSG00000031523",89.9533486871619,59.7350156859168,0.590254081255465,5.01067469114998e-07
"G630064G18Rik","ENSMUSG00000110242",0,0,,
"AI429214","ENSMUSG00000074384",3.02874807707916,2.53411054088211,0.26250404879926,0.569507450306373
"Gm45690","ENSMUSG00000110158",0,0,,
"Gm10683","ENSMUSG00000109817",0,0,,
"Gm8342","ENSMUSG00000109668",0,0,,
"Gm45524","ENSMUSG00000110285",0,0,,
"Gm3433","ENSMUSG00000110337",0,0,,
"Gm7319","ENSMUSG00000109932",0.0102979336099417,0,0.731309711655758,
"Gm45523","ENSMUSG00000109646",0,0,,
"Gm45522","ENSMUSG00000109795",0.0102979336099417,0.0134067766684262,-0.0714020088149673,
"Gm25126","ENSMUSG00000065277",0,0,,
"Gm45368","ENSMUSG00000110312",0,0.00981435991676889,-1.01576581800611,
"Gm6203","ENSMUSG00000110415",0,0.0464422731703901,-2.54431573998627,
"Gm45654","ENSMUSG00000109820",0,0,,
"Sgcz","ENSMUSG00000039539",7.80654186390758,5.58892218124243,0.482631729211768,0.079784481420001
"Gm16205","ENSMUSG00000081316",0,0.121893580559146,-4.27119800563736,
"Gm16204","ENSMUSG00000081517",0.00983772020927508,0.156858376272167,-3.80268185551078,0.146979220088264
"Mir383","ENSMUSG00000065457",0,0.0196287198335378,-1.41299315654259,
"Gm40493","ENSMUSG00000110236",0.0809132682744351,0.056256633087159,0.885857138376681,0.76993519365341
"Gm23128","ENSMUSG00000106007",0,0,,
"Gm23128","ENSMUSG00000077445",0,0,,
"Tusc3","ENSMUSG00000039530",137.95906050713,89.5906633216437,0.607179504782535,9.59684982677277e-07
"Gm20948","ENSMUSG00000109922",0,0,,
"Gm17766","ENSMUSG00000110153",0.0333864000245288,0.0349647957130208,-1.42621396141492,
"Gm45398","ENSMUSG00000110128",0,0,,
"Zfp148-ps1","ENSMUSG00000109601",0.0102979336099417,0.00981435991676889,-0.128396821272929,
"Gm6213","ENSMUSG00000109827",0.0111288000081763,0.0134067766684262,-0.170256751629608,
"Gm18644","ENSMUSG00000109955",0,0,,
"Gm5609","ENSMUSG00000110118",0,0.0117436591278258,-1.03968441332368,
"Msr1","ENSMUSG00000025044",0,0.0215580190445947,-1.81672224372957,
"Gm2033","ENSMUSG00000109789",0.0111288000081763,0,0.75798012058536,
"Gm7082","ENSMUSG00000109815",0.0111288000081763,0,0.75798012058536,
"Fgf20","ENSMUSG00000031603",0.25066540442291,0.157824785145021,0.60186347554813,0.71661782321026
"Micu3","ENSMUSG00000039478",191.505211285083,136.370331644891,0.487524309654663,4.2156696177434e-05
"Mir7666","ENSMUSG00000098431",0,0,,
"Zdhhc2","ENSMUSG00000039470",141.655044415751,95.9392040386708,0.566045978651744,1.79890153118159e-05
"Cnot7","ENSMUSG00000031601",92.1904007316094,62.1577136949252,0.564460591381883,1.4258894337801e-05
"Vps37a","ENSMUSG00000031600",88.6246111734186,106.817056361536,-0.267525191442978,0.0427576377456349
"Mtmr7","ENSMUSG00000039431",113.251838701149,92.4534152306615,0.295148074569726,0.0160866707742893
"Adam24","ENSMUSG00000046723",0,0.0447791556297897,-2.93456574167864,
"Gm45660","ENSMUSG00000109658",0,0,,
"Gm8423","ENSMUSG00000110315",0.00983772020927508,0,0.714837973162307,
"Gm2080","ENSMUSG00000110228",0,0,,
"Gm5749","ENSMUSG00000110370",0,0,,
"Adam25","ENSMUSG00000071937",0,0,,
"Gm8436","ENSMUSG00000110032",0.0111288000081763,0,0.75798012058536,
"Adam20","ENSMUSG00000046282",0,0,,
"Adam39","ENSMUSG00000054033",0,0,,
"Gm5345","ENSMUSG00000098050",0.177007696759948,0.178850440848702,-0.0924731219762534,0.96464333067608
"Gm26584","ENSMUSG00000097474",0.0517707606441778,0.130745050137712,-1.75588525153333,0.479011938799939
"Slc7a2","ENSMUSG00000031596",2.33714896782361,10.4400798214212,-2.14558695589021,1.7401724509383e-15
"Pdgfrl","ENSMUSG00000031595",0.228599336597928,0.382683453632172,-0.80979503061625,0.536442107288925
"Mtus1","ENSMUSG00000045636",57.8269982318058,64.2583522647587,-0.156012103878293,0.279117378736437
"B430010I23Rik","ENSMUSG00000084960",0.11614052190163,0.956657715908619,-3.12970216081081,0.00179498685413103
"Gm16192","ENSMUSG00000086773",0.0514896680497086,0.107790095222973,-1.66220651358719,0.59576083700371
"Gm16193","ENSMUSG00000085672",0.0325555336262942,0.170531334611049,-2.58572767042988,0.273851508839094
"Fgl1","ENSMUSG00000031594",0.0420226008380014,0.0349647957130208,-0.435387489667921,
"Gm16348","ENSMUSG00000085445",0,0.0215580190445947,-1.81672224372957,
"Pcm1","ENSMUSG00000031592",178.115015096629,196.69988295628,-0.138185124827343,0.330000026970914
"Asah1","ENSMUSG00000031591",23.9133771517933,31.0170505495206,-0.367826355316199,0.0265898190250014
"Frg1","ENSMUSG00000031590",12.5976301604711,11.1503966094635,0.171355226250582,0.47173665257658
"Gapdh-ps14","ENSMUSG00000098149",0.7925793182829,0.285772445007794,1.48156169156363,0.138465675687426
"Smarce1-ps1","ENSMUSG00000094568",0.00983772020927508,0.025150435796252,-1.02531520353209,
"2810404M03Rik","ENSMUSG00000102046",0,0,,
"Hspd1-ps1","ENSMUSG00000108069",0,0,,
"Zfp353-ps","ENSMUSG00000095057",0,0,,
"Gm6180","ENSMUSG00000053038",0.318550163464671,0.172894679354047,0.760761845481385,0.611116446150922
"Gm23531","ENSMUSG00000077755",0,0,,
"Gm26181","ENSMUSG00000088312",0,0,,
"Gm18414","ENSMUSG00000109987",0,0,,
"Gm45590","ENSMUSG00000109627",0,0,,
"Triml1","ENSMUSG00000031651",0.0295131606278253,0,1.3520678243745,
"Gm6284","ENSMUSG00000109991",0,0,,
"Triml2","ENSMUSG00000091490",0.0205958672198835,0.0800101330132671,-2.3871293588124,
"Gm2221","ENSMUSG00000109974",0.174796190159713,0.0519639891331043,2.37113842971445,0.28758465706975
"Zfp42","ENSMUSG00000051176",0,0.064674057133784,-2.95522873181955,
"Gm22986","ENSMUSG00000084702",0,0,,
"Adam26b","ENSMUSG00000063900",0,0,,
"Adam26a","ENSMUSG00000048516",0,0,,
"Gm5346","ENSMUSG00000050190",0,0.0313723789613636,-2.17519545740118,
"Adam34","ENSMUSG00000079058",0,0,,
"Gm5347","ENSMUSG00000109723",0,0.00981435991676889,-1.01576581800611,
"Gm35629","ENSMUSG00000110155",0.0205958672198835,0.0134067766684262,0.198393127258779,
"Gm45488","ENSMUSG00000110168",0,0,,
"Gm6011","ENSMUSG00000110224",0,0,,
"Gm6303","ENSMUSG00000110036",0,0,,
"Gm45657","ENSMUSG00000110347",0,0,,
"Gm45658","ENSMUSG00000109826",0,0,,
"Gm45659","ENSMUSG00000109993",0,0,,
"Gm24591","ENSMUSG00000080348",0,0,,
"Gm19855","ENSMUSG00000109856",0,0,,
"Gm37972","ENSMUSG00000102378",0,0,,
"Gm26241","ENSMUSG00000092685",0,0,,
"Gm26089","ENSMUSG00000088523",0,0,,
"Gm9908","ENSMUSG00000110409",0.26428680362579,0.163346501107735,0.645422122925845,0.692681666853772
"Fat1","ENSMUSG00000070047",82.5822291549627,145.860554620133,-0.820633220385112,1.74554301319108e-13
"Gm2366","ENSMUSG00000097491",0.0603174010545517,0.0895583112595795,-1.46954996361106,0.601882421881649
"AY512931","ENSMUSG00000066158",0,0.0134067766684262,-1.05830792324131,
"Mtnr1a","ENSMUSG00000054764",0.17525640356038,0.397322820843909,-1.26656426327843,0.331890458628015
"Gm30504","ENSMUSG00000110260",0.946122013619771,0.537349867557477,0.778762998866749,0.346403151222095
"Gm6329","ENSMUSG00000110231",0,0,,
"F11","ENSMUSG00000031645",0.0102979336099417,0.0447791556297897,-2.17815208551825,
"Klkb1","ENSMUSG00000109764",0.0201356538192168,0.253338857899255,-3.62684460926963,0.0836954387324332
"Gm45753","ENSMUSG00000031640",0,0,,
"Cyp4v3","ENSMUSG00000079057",0.462051195015724,1.22743333129455,-1.39786436064427,0.0607780787420253
"Fam149a","ENSMUSG00000070044",71.174986632345,63.3219827215899,0.169534485851717,0.21298095190893
"Tlr3","ENSMUSG00000031639",0.684284693022244,3.79454707838751,-2.46896551949225,3.46906492315604e-07
"Gm45542","ENSMUSG00000109785",0,0,,
"Sorbs2","ENSMUSG00000031626",126.965604953652,86.057147045962,0.555275160063469,5.53057236638553e-05
"Gm45458","ENSMUSG00000109665",0.0102979336099417,0.0581859322982159,-2.55198884291687,
"Gm16351","ENSMUSG00000084954",0.039811094237767,0.0134067766684262,1.22528329387775,
"Gm23604","ENSMUSG00000105754",0,0,,
"Gm23604","ENSMUSG00000077499",0,0,,
"Sorbs2os","ENSMUSG00000085440",0.130651643124576,0.599828443809747,-2.41205172069339,0.0592027582631827
"Gm45457","ENSMUSG00000110411",0.272432086257328,1.96194200678594,-2.79991651171354,0.000598555606545201
"Gm25309","ENSMUSG00000080378",0,0,,
"Pdlim3","ENSMUSG00000031636",0.339384007112583,0.746536732442177,-1.24984327135412,0.181260068421066
"Gm45512","ENSMUSG00000110071",0,0,,
"Ccdc110","ENSMUSG00000071104",0.3985305935526,0.171931789015844,1.224275278316,0.366831395861352
"Gm15878","ENSMUSG00000087542",0,0.00981435991676889,-1.01576581800611,
"1700029J07Rik","ENSMUSG00000071103",0.919428989017777,1.86801094991584,-1.00801104451566,0.079117674962959
"Ufsp2","ENSMUSG00000031634",30.626675025524,31.6733593868791,-0.0465788875797657,0.809247989658714
"Ankrd37","ENSMUSG00000050914",1.70685384554954,1.98178205985528,-0.282942617313335,0.623338390029692
"Lrp2bp","ENSMUSG00000031637",0.412312820165583,0.841255778719692,-1.04847206364305,0.232410560414887
"Snx25","ENSMUSG00000038291",52.9608053369981,40.8174024284388,0.370945498645329,0.0151356906502365
"Gm23030","ENSMUSG00000088629",0.00983772020927508,0.0598490498388162,-1.91632670527151,
"Cfap97","ENSMUSG00000031631",67.0235593631211,53.5333409633658,0.32489926886554,0.0134095769650047
"Gm15634","ENSMUSG00000086279",0,0.0931507280112367,-3.99275069387108,
"Gm45693","ENSMUSG00000109902",0.0838660808698053,0.426065673391818,-2.65086171307114,0.0729885754696762
"Slc25a4","ENSMUSG00000031633",637.202282075865,489.21304306102,0.38686516952144,0.000347064923065199
"Actg-ps1","ENSMUSG00000074978",0.0522309740448444,0.0352309773834774,1.89407256839426,
"Gm23812","ENSMUSG00000092897",0,0,,
"Gm10313","ENSMUSG00000071102",0.07245618826716,0.0617783490498732,0.112151049129661,0.972576716725585
"Gm24669","ENSMUSG00000089561",0,0,,
"Gm8575","ENSMUSG00000109692",0,0,,
"Helt","ENSMUSG00000047171",0,0,,
"Gm39168","ENSMUSG00000110179",0,0.0215580190445947,-1.81672224372957,
"Gm45255","ENSMUSG00000109743",0,0,,
"Gm30931","ENSMUSG00000110035",0,0.0117436591278258,-1.03968441332368,
"Gm45253","ENSMUSG00000109612",0,0.0567889964280721,-2.59195072104961,
"Gm45245","ENSMUSG00000109912",0,0,,
"Acsl1","ENSMUSG00000018796",58.6514796630977,39.1606873090427,0.583366474371784,4.79704860698048e-06
"Gm45244","ENSMUSG00000109807",0.0325555336262942,0.115408974258229,-1.90494204343288,0.489960670456306
"Cenpu","ENSMUSG00000031629",0.451561729214411,0.357000654495007,0.31234233265005,0.810758620997503
"Primpol","ENSMUSG00000038225",3.56580946911928,4.38129247071221,-0.298350785140915,0.421732836530337
"Gm45607","ENSMUSG00000110270",0,0.0117436591278258,-1.03968441332368,
"Casp3","ENSMUSG00000031628",14.1546190424555,12.4326917095741,0.187708071697603,0.401830330579406
"Gm16675","ENSMUSG00000097534",0.260784217226654,0.251409558688198,0.16506211750605,0.919787543160979
"Irf2","ENSMUSG00000031627",11.2454160773224,17.7841097349109,-0.660935371647731,0.000658748959281631
"Gm45479","ENSMUSG00000109751",0.0102979336099417,0.491341639919028,-5.39853892928655,0.00314086891560892
"Gm31172","ENSMUSG00000110374",0.0102979336099417,0.309595490986414,-4.79301103225026,0.0220053043873077
"Gm45481","ENSMUSG00000110414",0.0102979336099417,0.148276606898708,-3.6804372202987,0.170817547630915
"1700011L03Rik","ENSMUSG00000109759",0,0,,
"Enpp6","ENSMUSG00000038173",1.15976575504948,7.14890595843814,-2.645482968149,1.04615769773911e-14
"Gm45600","ENSMUSG00000109888",0,0,,
"4930579M01Rik","ENSMUSG00000086190",0.0102979336099417,0.0294430797503067,-0.576181766092672,
"E330018M18Rik","ENSMUSG00000110264",0.0317246672280597,0.0696634097555851,-1.12457409119535,
"Stox2","ENSMUSG00000038143",420.149588054164,352.150168680092,0.252876948273752,0.0188532197128164
"Gm45537","ENSMUSG00000109606",0.161545443954401,0.784204119155815,-2.41557352378491,0.0398998150159044
"Gm22857","ENSMUSG00000092710",0,0,,
"Trappc11","ENSMUSG00000038102",96.9811353383322,74.997480500963,0.368291523904249,0.00204753397807113
"Rwdd4a","ENSMUSG00000031568",32.2347445559572,29.9241082760453,0.105735983709012,0.549425317165013
"Gm45576","ENSMUSG00000110363",0.115309655503396,0.0196287198335378,2.58917055543402,0.387876622457728
"Gm27409","ENSMUSG00000098402",0,0,,
"Gm45575","ENSMUSG00000109960",0,0,,
"Gm8623","ENSMUSG00000062458",0.0411021740366681,0,2.633267595756,
"Ing2","ENSMUSG00000063049",29.8318227910783,16.8249524760255,0.827436704914557,8.33787441359341e-08
"AA386476","ENSMUSG00000074357",0.123766735510671,0.342893650624184,-1.39771205223655,0.330568268911539
"Cdkn2aip","ENSMUSG00000038069",20.1248526033329,17.955669987378,0.159562916095563,0.4242197317728
"E030037K01Rik","ENSMUSG00000097706",0.155031189338064,0.390568514337884,-1.32779688237252,0.312257378948454
"n-R5s96","ENSMUSG00000064508",0,0.0234873182556516,-1.44701565261364,
"Gm31786","ENSMUSG00000110665",0,0,,
"Gm45824","ENSMUSG00000110604",0,0,,
"Gm45864","ENSMUSG00000110539",0,0,,
"1700061N14Rik","ENSMUSG00000110464",0,0,,
"Cldn24","ENSMUSG00000061974",0,0,,
"Wwc2","ENSMUSG00000031563",62.7397364948376,53.6989978324037,0.225316926360503,0.148188287467467
"Cldn22","ENSMUSG00000038064",0,0,,
"n-R5s97","ENSMUSG00000064519",0.00983772020927508,0,0.714837973162307,
"Gm32052","ENSMUSG00000110624",0,0,,
"Gm2607","ENSMUSG00000110544",0,0,,
"Dctd","ENSMUSG00000031562",1.494389354686,2.13714870098298,-0.553013360814014,0.306869835566199
"Tenm3","ENSMUSG00000031561",172.647447270732,121.350802045637,0.500789006688692,1.1501209231739e-05
"Gm32842","ENSMUSG00000110480",0.0222576000163525,0.025150435796252,-1.27204086572928,
"Gm45772","ENSMUSG00000110509",0,0.0196287198335378,-1.41299315654259,
"Gm19744","ENSMUSG00000100706",0.646326863772317,1.82533599442789,-1.57863951198003,0.0135142713613294
"Gm25830","ENSMUSG00000089548",0,0,,
"Gm45830","ENSMUSG00000110503",0,0.0294430797503067,-1.65145667894441,
"Gm45829","ENSMUSG00000110606",0,0.0268135533368523,-1.4552417036569,
"Gm45832","ENSMUSG00000110465",0,0.197782452014494,-4.65634047461537,0.0749053117439707
"4930555F03Rik","ENSMUSG00000031559",0.110515989305359,0.715671463599917,-2.68121817962662,0.0300848416937649
"Gm45577","ENSMUSG00000110137",0,0.355074873818601,-5.74077349535259,0.00501787371471921
"Gm45697","ENSMUSG00000110564",0.051029454649042,0.479864162461658,-3.48481423282955,0.0223558570717129
"Gm45696","ENSMUSG00000110688",0.0222576000163525,0.128549569256198,-2.36262544661628,0.445516025509855
"Gm45321","ENSMUSG00000109907",0.204309350787538,0.865611188039226,-2.02049343854104,0.0380258067605525
"Gm45322","ENSMUSG00000110051",0,0,,
"Gm45323","ENSMUSG00000110375",0.0714462010627279,0.116638046266888,-1.2415642079981,0.621928860348876
"Gm45324","ENSMUSG00000110147",0.146024335527024,1.22165598926533,-2.83004581501972,0.00107096024893738
"Gm45341","ENSMUSG00000109838",0.0753194404594315,0.0428498564187328,0.501799756680786,
"Gm45455","ENSMUSG00000109741",0,0.023221136585195,-1.82917021357462,
"Gm2516","ENSMUSG00000110281",0.021426733618118,0.253772903431196,-3.39187749141104,0.108348240801036
"Gm45259","ENSMUSG00000110050",0,0.229151312441206,-5.26450342550098,0.0277760765033785
"Gm23986","ENSMUSG00000087769",0.0590263212556505,0.0294430797503067,-0.0304120367422243,
"C130073E24Rik","ENSMUSG00000110246",4.66330323370142,6.25098557777754,-0.398790803115404,0.246608314734334
"Gm45386","ENSMUSG00000109840",0,0,,
"Gm32975","ENSMUSG00000109944",0,0,,
"Gm8679","ENSMUSG00000109691",0,0,,
"Gm17911","ENSMUSG00000110085",0,0,,
"Gm6458","ENSMUSG00000109897",0.0299733740284919,0.0330354965019639,0.017663156582945,
"Gm45389","ENSMUSG00000110163",0,0,,
"Gm44387","ENSMUSG00000106349",0,0,,
"Gm24929","ENSMUSG00000065337",0,0,,
"Gm45388","ENSMUSG00000109823",0,0,,
"Gm9892","ENSMUSG00000052825",0.38076727374372,0.46811346626453,-0.176650967107571,0.890599077269359
"Gm6463","ENSMUSG00000098231",0.0834954278722375,0.0634414665904735,1.31075021101847,0.647617764844783
"Gm25813","ENSMUSG00000064682",0,0.0134067766684262,-1.05830792324131,
"1190028D05Rik","ENSMUSG00000110013",0,0,,
"Gm45673","ENSMUSG00000109919",0,0,,
"Gm9685","ENSMUSG00000109983",0,0,,
"Gm23666","ENSMUSG00000088678",0,0,,
"Gm45554","ENSMUSG00000110362",0,0,,
"Gm27964","ENSMUSG00000098878",0,0,,
"Gm22841","ENSMUSG00000089068",0,0,,
"Aga","ENSMUSG00000031521",1.30142848693857,2.01452963999962,-0.592410022200501,0.282984087701895
"Neil3","ENSMUSG00000039396",0.0209665202174513,0.105328432671003,-1.61198061217737,0.616052198069316
"Gm19921","ENSMUSG00000110334",0,0,,
"Vegfc","ENSMUSG00000031520",0.664448425193591,1.18231492940714,-0.838175051205512,0.249623964915058
"Gm45553","ENSMUSG00000110403",0,0,,
"Spcs3","ENSMUSG00000054408",36.0165087264666,45.0919794615505,-0.335374617362835,0.050611951319806
"Asb5","ENSMUSG00000031519",0.60432255633041,0.491272093866515,0.37347668556879,0.721556835983411
"5330439A09Rik","ENSMUSG00000089708",0.234313429597298,0.119267572680343,0.988072917126115,0.574717604021375
"Spata4","ENSMUSG00000031518",0.223703698611619,0.437448351574866,-0.944909957088179,0.51719457203838
"Wdr17","ENSMUSG00000039375",45.0247200095647,37.7075069304456,0.256346453129348,0.101026096066597
"Gm15758","ENSMUSG00000089719",0,0,,
"n-R5s98","ENSMUSG00000084498",0,0.0447791556297897,-2.93456574167864,
"Gpm6a","ENSMUSG00000031517",694.692996114833,522.85613055491,0.406371619997299,0.000608294099859948
"Gm45263","ENSMUSG00000110342",0.158784163550401,0.754060812203111,-2.80813218205856,0.0183018340385022
"Gm45265","ENSMUSG00000109725",0.190138177780893,1.20228641403295,-2.86093078453801,0.00374724902387275
"Gm45264","ENSMUSG00000109927",0.253497951833914,2.24727688772714,-3.16625693193998,2.60868111627921e-06
"Gm45262","ENSMUSG00000109942",0.0393508808371003,0.181045921730216,-3.44326989498964,0.150198584348935
"A230085B16Rik","ENSMUSG00000110047",0.0590263212556505,0.192257217517129,-2.95942920335618,0.193086669627653
"9330121K16Rik","ENSMUSG00000110249",2.12605157332903,2.56632223915089,-0.233985657419002,0.709675948813188
"Gm8734","ENSMUSG00000109736",0,0.130478868467255,-4.21992086438849,0.173354550113633
"Gm20586","ENSMUSG00000110025",0,0,,
"Gm18320","ENSMUSG00000110064",0,0,,
"Gm45610","ENSMUSG00000109943",0,0.0117436591278258,-1.03968441332368,
"Adam29","ENSMUSG00000046258",0,0,,
"Glra3","ENSMUSG00000038257",109.255592460533,58.472382193494,0.906182365963632,2.09914038787333e-09
"Gm7351","ENSMUSG00000110164",0.0102979336099417,0.0330354965019639,-1.67537798662739,
"Gm45366","ENSMUSG00000109662",0.0102979336099417,0,0.731309711655758,
"Hpgd","ENSMUSG00000031613",2.8419516582873,2.27252212279771,0.326568584886722,0.493046466069411
"Gm45540","ENSMUSG00000110397",0.0411917344397669,0.0816732505538675,-2.29478924860354,
"Gm7419","ENSMUSG00000110309",0.00983772020927508,0,0.714837973162307,
"4930518J21Rik","ENSMUSG00000110310",0,0.023221136585195,-1.82917021357462,
"Gm24375","ENSMUSG00000077585",0,0,,
"Cep44","ENSMUSG00000038215",6.89850192015565,6.71063380863009,0.0485708373589639,0.89733989575347
"Fbxo8","ENSMUSG00000038206",10.5132986006855,16.2889546280282,-0.631381812064192,0.0012609257359078
"Gm2767","ENSMUSG00000110318",0.00983772020927508,0.0778146521317537,-2.80667710196091,
"Gm25992","ENSMUSG00000076392",0,0,,
"Gm6503","ENSMUSG00000109760",0.0111288000081763,0,0.75798012058536,
"Gm33501","ENSMUSG00000110000",0,0,,
"Gm7328","ENSMUSG00000110043",0.0102979336099417,0.0117436591278258,-0.152699604007969,
"AV026068","ENSMUSG00000100510",0,0,,
"Gm17994","ENSMUSG00000110327",0,0,,
"Hand2","ENSMUSG00000038193",0,0,,
"Gm34030","ENSMUSG00000109697",0,0,,
"5033428I22Rik","ENSMUSG00000097910",0,0,,
"Gm34099","ENSMUSG00000109629",0,0,,
"Scrg1","ENSMUSG00000031610",0.582435609311625,2.48157486104768,-2.0158883919709,0.000184500263152937
"Sap30","ENSMUSG00000031609",1.34734262056937,2.11988684442709,-0.722033716088689,0.183548490842818
"2500002B13Rik","ENSMUSG00000096917",0.453414994202251,0.403544764009021,0.144656677237014,0.910426696528048
"Hmgb2","ENSMUSG00000054717",0.0616980412565516,0.209788774278125,-1.84067133433439,0.326842844121411
"Gm6012","ENSMUSG00000109899",0.0111288000081763,0.0447791556297897,-2.10536337567875,
"Galnt7","ENSMUSG00000031608",10.8407568474769,13.3517958776523,-0.307280238770153,0.167086800120117
"Gm25379","ENSMUSG00000077526",0,0,,
"Gm10284","ENSMUSG00000070025",0.200556376575201,0.00981435991676889,3.86200526461545,0.110940902147469
"Gm45534","ENSMUSG00000110405",0.0620686942541195,0.27323375940325,-2.13012708220674,0.212105482445631
"Gm45360","ENSMUSG00000109852",0.0201356538192168,0.339472616268662,-3.57392860784308,0.061519188279108
"Gm19269","ENSMUSG00000110238",0.173325989554614,0.134071285218913,0.364914268949067,0.859876073009117
"Gm45358","ENSMUSG00000109585",0.0415623874373348,0.410897461373819,-3.27015213260311,0.0324172350282192
"4930412F12Rik","ENSMUSG00000110289",0.283841978859974,0.534552477282538,-1.08676654719664,0.330127200485643
"AW046200","ENSMUSG00000110419",0.392386991933831,0.530960060530881,-0.54995154121008,0.625061696943276
"Gm45359","ENSMUSG00000109728",0.021426733618118,0.0742222353800964,-1.75018743152643,
"Gm45644","ENSMUSG00000109636",0,0.0503008715925039,-2.56433396612242,
"Gm45356","ENSMUSG00000110162",0.0411917344397669,0.0215580190445947,-0.372969199399422,
"Galntl6","ENSMUSG00000096914",19.6212414480544,22.8394634392328,-0.217079697364374,0.235816463413706
"Gm45633","ENSMUSG00000109753",0,0.144151826806138,-4.59622798314534,0.115550417170128
"Gm26905","ENSMUSG00000097695",0,0.0392574396670755,-1.78075552832537,
"Gm45635","ENSMUSG00000109963",0,0.352179165734691,-5.67104301462805,0.00590551932274655
"Gm15882","ENSMUSG00000090003",0.0102979336099417,0.0467084548408466,-2.0998290491339,
"Gm45634","ENSMUSG00000110227",0,0.191560508849382,-4.83342017194054,0.0633783900782747
"Gm45636","ENSMUSG00000109791",0,0.243790679652943,-5.35779015184438,0.0216963775522327
"Gm15881","ENSMUSG00000085254",0.0205958672198835,0.417651767879844,-4.6746875292853,0.0102807458720299
"BC030500","ENSMUSG00000049946",15.751373995934,11.9318341816998,0.404694280312059,0.047967861313463
"Gm7499","ENSMUSG00000109746",0,0,,
"Gm5740","ENSMUSG00000110401",0,0,,
"Gm34370","ENSMUSG00000110381",0,0,,
"Gm24847","ENSMUSG00000088657",0,0,,
"4930470O06Rik","ENSMUSG00000110406",0,0,,
"Gm26164","ENSMUSG00000065727",0,0,,
"Gm34623","ENSMUSG00000109966",0,0,,
"Gm10283","ENSMUSG00000070023",0,0,,
"Aadat","ENSMUSG00000057228",0.510989408248897,0.533152022877743,0.088036320729885,0.943609664515445
"Gm34730","ENSMUSG00000109930",0.422731018959891,0.282081710447165,0.546297354212274,0.667507257481374
"Mfap3l","ENSMUSG00000031647",31.4623869970602,29.6229113682896,0.090243847021246,0.618739476858338
"Gm45650","ENSMUSG00000109992",0.0779016000572338,0.0617783490498732,-1.72627054814861,0.591412232522895
"Gm45651","ENSMUSG00000109988",0,0,,
"Stambp-ps1","ENSMUSG00000109797",0,0,,
"Gm23329","ENSMUSG00000088040",0,0,,
"Gm45485","ENSMUSG00000110261",0,0,,
"Hpf1","ENSMUSG00000038005",31.9294928776611,32.3298948538386,-0.0149076008510303,0.94615719814407
"Clcn3","ENSMUSG00000004319",217.91160574981,189.225995124509,0.204733590641931,0.118693877058556
"B230317F23Rik","ENSMUSG00000045746",0.121274136315967,0.703759940610607,-2.7009368661938,0.0258197455961647
"Nek1","ENSMUSG00000031644",43.7629738464545,50.869456323187,-0.208294727691686,0.272441595725287
"Gm45484","ENSMUSG00000110046",0.0111288000081763,0.0330354965019639,-1.3495734061657,
"Gm45809","ENSMUSG00000109708",0.37176041993268,3.72171059979435,-3.12301659627017,6.25664356584887e-09
"Gm45483","ENSMUSG00000109693",0,0.0680002922149848,-3.48602273540928,
"Gm16179","ENSMUSG00000080956",0.00983772020927508,0.0921878376730338,-2.86259302425289,
"Gm16178","ENSMUSG00000086681",0,0.220471225258776,-4.28636014436234,0.115589698844418
"Sh3rf1","ENSMUSG00000031642",97.4113118443431,64.8301554771031,0.590379301461366,1.87455084801511e-06
"1700001D01Rik","ENSMUSG00000099419",0,0.159487902685621,-4.78999551812146,0.0851645686721197
"Gm10015","ENSMUSG00000056943",0,0.00981435991676889,-1.01576581800611,
"Gm7432","ENSMUSG00000109610",0.0312644538273931,0.023221136585195,0.672103817494475,
"Cbr4","ENSMUSG00000031641",12.908962124246,12.5372553344604,0.0409733204776584,0.878298477162152
"Palld","ENSMUSG00000058056",4.37229205332904,9.92270413356778,-1.20242516578735,5.8711198023508e-06
"Gm18066","ENSMUSG00000110131",0,0,,
"4930512H18Rik","ENSMUSG00000086866",0,0.0196287198335378,-1.41299315654259,
"Gm45418","ENSMUSG00000109729",0,0,,
"Ddx60","ENSMUSG00000037921",0.161736976145771,0.539709693765823,-2.14075276900355,0.0785842467448458
"Anxa10","ENSMUSG00000031635",0.00983772020927508,0.0352309773834774,-0.321714928245484,
